Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% students found ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22111,22111,African-American Studies,101,89,"$6,409","$16,772","$32,358","$23,273",62,3,69.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22111,22111,African-American Studies,101,85,"$8,293","$15,914","$32,454","$24,735",56,4,65.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22111,22111,African-American Studies,101,83,"$11,123","$24,199","$45,809","$30,896",50,5,60.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22111,22111,African-American Studies,101,80,"$9,618","$24,298","$35,682","$29,943",47,6,58.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22111,22111,African-American Studies,101,73,"$15,436","$29,178","$38,884","$33,704",39,7,53.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22111,22111,African-American Studies,101,66,"$13,652","$23,701","$45,421","$29,615",36,8,54.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22111,22111,African-American Studies,101,59,"$9,483","$20,539","$38,746","$26,333",34,9,57.63%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22111,22111,African-American Studies,101,56,"$11,751","$31,641","$44,628","$31,619",31,10,55.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22111,22111,African-American Studies,101,50,"$21,321","$37,419","$46,186","$35,367",24,11,48.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22111,22111,African-American Studies,101,42,"$26,030","$35,699","$47,592","$35,196",23,12,54.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22111,22111,African-American Studies,101,35,"$21,160","$37,616","$44,377","$36,020",17,13,48.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22111,22111,African-American Studies,101,31,"$35,273","$44,296","$60,949","$42,893",13,14,41.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22111,22111,African-American Studies,101,28,"$25,691","$40,974","$60,628","$39,790",11,15,39.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22141,22141,Urban Studies,54,50,"$4,174","$14,335","$24,706","$16,947",41,1,82.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22141,22141,Urban Studies,54,45,"$9,831","$16,469","$30,333","$21,050",35,2,77.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22141,22141,Urban Studies,54,44,"$12,490","$21,277","$34,987","$27,139",34,3,77.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22141,22141,Urban Studies,54,42,"$12,080","$21,148","$37,081","$26,896",33,4,78.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22141,22141,Urban Studies,54,37,"$13,703","$31,899","$42,342","$31,212",28,5,75.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22141,22141,Urban Studies,54,33,"$7,714","$20,224","$41,522","$27,383",27,6,81.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22141,22141,Urban Studies,54,30,"$6,712","$39,750","$52,375","$34,232",24,7,80.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22141,22141,Urban Studies,54,29,"$27,888","$45,250","$66,847","$48,307",19,8,65.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22141,22141,Urban Studies,54,25,"$26,030","$47,899","$69,063","$49,653",21,9,84.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22141,22141,Urban Studies,54,21,"$23,408","$47,101","$76,258","$50,562",18,10,85.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22141,22141,Urban Studies,54,17,"$16,366","$62,229","$76,821","$52,724",15,11,88.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22141,22141,Urban Studies,54,15,"$19,155","$29,969","$75,364","$52,703",13,12,86.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22141,22141,Urban Studies,54,11,"$23,348","$73,931","$78,875","$66,272",9,13,81.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22141,22141,Urban Studies,54,9,"$29,439","$45,760","$85,618","$53,618",6,14,66.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22141,22141,Urban Studies,54,7,,,,,3,15,42.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22990+49991,49991,Women's Studies,26,23,"$6,058","$10,623","$17,414","$12,706",17,1,73.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22990+49991,49991,Women's Studies,26,21,"$7,927","$15,134","$26,976","$17,998",18,2,85.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22990+49991,49991,Women's Studies,26,19,"$9,423","$19,037","$34,788","$22,175",16,3,84.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22990+49991,49991,Women's Studies,26,15,"$8,245","$20,557","$31,397","$20,915",11,4,73.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22990+49991,49991,Women's Studies,26,15,"$15,118","$28,336","$36,494","$26,160",9,5,60.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22990+49991,49991,Women's Studies,26,14,"$5,027","$19,389","$30,416","$20,073",10,6,71.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22990+49991,49991,Women's Studies,26,14,"$16,146","$29,559","$42,069","$29,830",8,7,57.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22990+49991,49991,Women's Studies,26,10,"$24,545","$25,242","$41,661","$35,048",5,8,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22990+49991,49991,Women's Studies,26,8,"$29,675","$36,598","$39,660","$43,243",5,9,62.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22990+49991,49991,Women's Studies,26,8,"$28,592","$30,952","$43,031","$41,867",5,10,62.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22990+49991,49991,Women's Studies,26,6,,,,,4,11,66.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22990+49991,49991,Women's Studies,26,5,,,,,3,12,60.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22990+49991,49991,Women's Studies,26,5,,,,,3,13,60.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22990+49991,49991,Women's Studies,26,5,,,,,3,14,60.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22990+49991,49991,Women's Studies,26,1,,,,,,15,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22996,22996,Asian/Asian-American Studies,29,28,"$6,384","$18,946","$37,433","$24,802",19,1,67.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22996,22996,Asian/Asian-American Studies,29,26,"$11,556","$23,406","$42,047","$27,045",16,2,61.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22996,22996,Asian/Asian-American Studies,29,25,"$15,968","$27,890","$41,664","$28,773",18,3,72.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22996,22996,Asian/Asian-American Studies,29,25,"$18,359","$27,569","$44,157","$33,008",18,4,72.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22996,22996,Asian/Asian-American Studies,29,23,"$21,155","$31,347","$40,267","$34,844",16,5,69.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22996,22996,Asian/Asian-American Studies,29,23,"$13,159","$36,783","$49,234","$35,628",14,6,60.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22996,22996,Asian/Asian-American Studies,29,21,"$16,803","$30,075","$32,352","$35,388",14,7,66.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22996,22996,Asian/Asian-American Studies,29,21,"$17,824","$30,835","$58,922","$41,671",15,8,71.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22996,22996,Asian/Asian-American Studies,29,18,"$11,432","$31,437","$61,533","$39,451",12,9,66.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22996,22996,Asian/Asian-American Studies,29,16,"$21,538","$31,874","$58,931","$37,630",10,10,62.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22996,22996,Asian/Asian-American Studies,29,14,"$27,614","$39,107","$89,230","$59,557",8,11,57.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22996,22996,Asian/Asian-American Studies,29,12,"$19,066","$44,399","$93,321","$54,843",8,12,66.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22996,22996,Asian/Asian-American Studies,29,5,,,,,2,13,40.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22996,22996,Asian/Asian-American Studies,29,4,,,,,3,14,75.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,22996,22996,Asian/Asian-American Studies,29,2,,,,,1,15,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,49012,49012,Liberal Studies,859,828,"$7,565","$15,802","$27,203","$19,496",689,1,83.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,49012,49012,Liberal Studies,859,789,"$11,017","$19,415","$31,334","$22,874",653,2,82.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,49012,49012,Liberal Studies,859,765,"$12,247","$22,066","$36,153","$25,724",623,3,81.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,49012,49012,Liberal Studies,859,733,"$14,632","$25,804","$37,673","$28,203",575,4,78.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,49012,49012,Liberal Studies,859,705,"$15,320","$26,955","$41,612","$29,346",546,5,77.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,49012,49012,Liberal Studies,859,679,"$17,439","$29,390","$44,276","$32,360",514,6,75.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,49012,49012,Liberal Studies,859,646,"$18,914","$31,542","$43,565","$33,189",479,7,74.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,49012,49012,Liberal Studies,859,614,"$19,879","$32,117","$47,074","$34,609",451,8,73.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,49012,49012,Liberal Studies,859,571,"$21,601","$34,221","$48,845","$36,451",409,9,71.63%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,49012,49012,Liberal Studies,859,531,"$21,338","$36,390","$52,082","$37,604",383,10,72.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,49012,49012,Liberal Studies,859,482,"$20,769","$35,444","$53,495","$38,237",326,11,67.63%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,49012,49012,Liberal Studies,859,440,"$22,053","$39,444","$55,953","$41,252",293,12,66.59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,49012,49012,Liberal Studies,859,370,"$21,875","$41,165","$57,105","$42,154",253,13,68.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,49012,49012,Liberal Studies,859,345,"$22,724","$42,246","$58,261","$44,220",235,14,68.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTF,49012,49012,Liberal Studies,859,294,"$27,776","$43,369","$59,139","$45,794",187,15,63.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,00121+12032,12032,Nursing,44,42,"$29,699","$70,262","$109,271","$71,697",35,1,83.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,00121+12032,12032,Nursing,44,36,"$38,083","$76,220","$102,697","$76,155",28,2,77.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,00121+12032,12032,Nursing,44,33,"$52,071","$75,929","$99,821","$75,116",28,3,84.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,00121+12032,12032,Nursing,44,28,"$59,250","$88,145","$103,407","$81,380",24,4,85.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,00121+12032,12032,Nursing,44,27,"$51,356","$89,513","$115,871","$84,568",24,5,88.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,00121+12032,12032,Nursing,44,23,"$62,279","$103,312","$117,914","$86,915",22,6,95.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,00121+12032,12032,Nursing,44,20,"$66,951","$92,152","$112,961","$86,984",18,7,90.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,00121+12032,12032,Nursing,44,18,"$74,623","$106,732","$120,144","$93,428",16,8,88.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,00121+12032,12032,Nursing,44,17,"$93,038","$121,500","$130,381","$109,121",14,9,82.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,00121+12032,12032,Nursing,44,14,"$58,654","$114,065","$145,156","$101,342",11,10,78.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,00121+12032,12032,Nursing,44,8,"$33,997","$65,549","$148,850","$77,368",6,11,75.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,00121+12032,12032,Nursing,44,6,,,,,4,12,66.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,00121+12032,12032,Nursing,44,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,00121+12032,12032,Nursing,44,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,00121+12032,12032,Nursing,44,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,04011,04011,Biology,477,466,"$10,596","$21,686","$38,593","$26,999",340,1,72.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,04011,04011,Biology,477,451,"$12,629","$28,031","$46,464","$33,570",322,2,71.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,04011,04011,Biology,477,441,"$12,791","$31,527","$51,155","$37,820",317,3,71.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,04011,04011,Biology,477,413,"$17,975","$33,910","$56,326","$40,944",291,4,70.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,04011,04011,Biology,477,398,"$20,164","$39,032","$59,431","$45,263",283,5,71.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,04011,04011,Biology,477,371,"$20,562","$44,657","$65,782","$51,360",254,6,68.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,04011,04011,Biology,477,350,"$18,096","$43,564","$65,317","$50,790",235,7,67.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,04011,04011,Biology,477,338,"$21,459","$45,607","$72,289","$56,599",214,8,63.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,04011,04011,Biology,477,314,"$22,660","$48,360","$72,387","$58,360",198,9,63.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,04011,04011,Biology,477,292,"$27,280","$52,146","$73,536","$58,642",181,10,61.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,04011,04011,Biology,477,258,"$24,262","$54,391","$72,387","$58,542",162,11,62.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,04011,04011,Biology,477,239,"$24,301","$54,402","$77,653","$60,095",141,12,59.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,FTT,04011,04011,Biology,477,200,"$25,497","$52,809","$78,107","$58,234",112,13,56.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
