Campus,Location,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% students found
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19021,19021,"Physics, Graduate Degree",4,3,,,,,1,13,33.33%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19021,19021,"Physics, Graduate Degree",4,3,,,,,1,14,33.33%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19021,19021,"Physics, Graduate Degree",4,2,,,,,1,15,50.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19051,19051,"Chemistry, Graduate Degree",14,14,"$15,437","$29,354","$61,853","$50,342",13,1,92.86%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19051,19051,"Chemistry, Graduate Degree",14,14,"$12,811","$48,697","$78,838","$61,783",13,2,92.86%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19051,19051,"Chemistry, Graduate Degree",14,14,"$18,695","$47,382","$100,544","$70,974",11,3,78.57%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19051,19051,"Chemistry, Graduate Degree",14,14,"$20,861","$44,210","$87,685","$80,962",12,4,85.71%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19051,19051,"Chemistry, Graduate Degree",14,14,"$27,651","$44,533","$50,665","$64,162",12,5,85.71%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19051,19051,"Chemistry, Graduate Degree",14,14,"$46,916","$52,582","$85,414","$76,446",10,6,71.43%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19051,19051,"Chemistry, Graduate Degree",14,14,"$29,891","$47,170","$114,744","$72,606",11,7,78.57%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19051,19051,"Chemistry, Graduate Degree",14,14,"$42,028","$71,317","$87,100","$77,398",11,8,78.57%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19051,19051,"Chemistry, Graduate Degree",14,14,"$47,136","$70,079","$93,081","$81,439",11,9,78.57%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19051,19051,"Chemistry, Graduate Degree",14,14,"$49,674","$55,719","$105,726","$94,499",10,10,71.43%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19051,19051,"Chemistry, Graduate Degree",14,14,"$41,881","$60,236","$95,936","$84,961",11,11,78.57%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19051,19051,"Chemistry, Graduate Degree",14,12,"$26,229","$54,261","$82,225","$78,600",10,12,83.33%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19051,19051,"Chemistry, Graduate Degree",14,10,"$22,901","$45,341","$66,520","$42,317",6,13,60.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19051,19051,"Chemistry, Graduate Degree",14,9,"$24,391","$53,020","$68,397","$50,939",5,14,55.56%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19051,19051,"Chemistry, Graduate Degree",14,9,"$73,425","$92,253","$99,683","$92,096",5,15,55.56%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19141,19141,"Geology, Graduate Degree",5,5,,,,,4,1,80.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19141,19141,"Geology, Graduate Degree",5,5,,,,,4,2,80.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19141,19141,"Geology, Graduate Degree",5,5,,,,,4,3,80.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19141,19141,"Geology, Graduate Degree",5,5,,,,,4,4,80.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19141,19141,"Geology, Graduate Degree",5,5,,,,,3,5,60.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19141,19141,"Geology, Graduate Degree",5,5,,,,,3,6,60.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19141,19141,"Geology, Graduate Degree",5,5,,,,,3,7,60.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19141,19141,"Geology, Graduate Degree",5,5,,,,,4,8,80.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19141,19141,"Geology, Graduate Degree",5,5,,,,,4,9,80.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19141,19141,"Geology, Graduate Degree",5,5,,,,,4,10,80.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19141,19141,"Geology, Graduate Degree",5,3,,,,,2,11,66.67%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19141,19141,"Geology, Graduate Degree",5,2,,,,,2,12,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19141,19141,"Geology, Graduate Degree",5,2,,,,,2,13,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19141,19141,"Geology, Graduate Degree",5,2,,,,,2,14,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",19141,19141,"Geology, Graduate Degree",5,2,,,,,1,15,50.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20011,20011,"Psychology, Graduate Degree",68,68,"$16,532","$28,134","$56,799","$36,569",42,1,61.76%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20011,20011,"Psychology, Graduate Degree",68,68,"$7,930","$39,398","$57,858","$38,333",41,2,60.29%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20011,20011,"Psychology, Graduate Degree",68,68,"$17,720","$41,498","$63,867","$43,589",42,3,61.76%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20011,20011,"Psychology, Graduate Degree",68,67,"$17,140","$49,490","$70,545","$47,810",39,4,58.21%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20011,20011,"Psychology, Graduate Degree",68,65,"$17,823","$46,339","$69,269","$52,762",37,5,56.92%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20011,20011,"Psychology, Graduate Degree",68,65,"$21,783","$50,189","$70,823","$53,969",36,6,55.38%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20011,20011,"Psychology, Graduate Degree",68,64,"$25,644","$63,626","$86,733","$59,460",35,7,54.69%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20011,20011,"Psychology, Graduate Degree",68,62,"$19,489","$46,578","$70,968","$51,950",31,8,50.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20011,20011,"Psychology, Graduate Degree",68,62,"$32,756","$58,690","$76,345","$58,056",28,9,45.16%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20011,20011,"Psychology, Graduate Degree",68,61,"$18,975","$53,791","$81,959","$52,785",28,10,45.90%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20011,20011,"Psychology, Graduate Degree",68,56,"$28,922","$53,529","$83,003","$57,776",26,11,46.43%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20011,20011,"Psychology, Graduate Degree",68,52,"$31,997","$58,155","$91,849","$63,897",24,12,46.15%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20011,20011,"Psychology, Graduate Degree",68,47,"$28,487","$53,090","$79,183","$55,212",21,13,44.68%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20011,20011,"Psychology, Graduate Degree",68,46,"$31,552","$61,855","$76,059","$58,711",17,14,36.96%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20011,20011,"Psychology, Graduate Degree",68,44,"$40,991","$66,046","$87,346","$66,684",17,15,38.64%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20013,20013,"School Psychology, Graduate Degree",1,1,,,,,1,1,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20013,20013,"School Psychology, Graduate Degree",1,1,,,,,1,2,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20013,20013,"School Psychology, Graduate Degree",1,1,,,,,1,3,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20013,20013,"School Psychology, Graduate Degree",1,1,,,,,1,4,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20013,20013,"School Psychology, Graduate Degree",1,1,,,,,1,5,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20013,20013,"School Psychology, Graduate Degree",1,1,,,,,1,6,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20013,20013,"School Psychology, Graduate Degree",1,1,,,,,1,7,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20013,20013,"School Psychology, Graduate Degree",1,1,,,,,1,8,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20013,20013,"School Psychology, Graduate Degree",1,1,,,,,1,9,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20013,20013,"School Psychology, Graduate Degree",1,1,,,,,1,10,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20013,20013,"School Psychology, Graduate Degree",1,1,,,,,1,11,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20013,20013,"School Psychology, Graduate Degree",1,1,,,,,1,12,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20013,20013,"School Psychology, Graduate Degree",1,1,,,,,1,13,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20013,20013,"School Psychology, Graduate Degree",1,1,,,,,1,14,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20013,20013,"School Psychology, Graduate Degree",1,,,,,,,15,
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20031,20031,"Clinical Psychology, Graduate Degree",46,46,"$10,817","$20,882","$35,027","$25,211",28,1,60.87%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20031,20031,"Clinical Psychology, Graduate Degree",46,46,"$9,572","$24,646","$42,047","$27,481",30,2,65.22%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20031,20031,"Clinical Psychology, Graduate Degree",46,46,"$10,036","$31,641","$52,645","$33,875",31,3,67.39%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20031,20031,"Clinical Psychology, Graduate Degree",46,40,"$15,593","$37,478","$60,141","$39,448",26,4,65.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20031,20031,"Clinical Psychology, Graduate Degree",46,35,"$30,666","$35,865","$60,746","$41,084",21,5,60.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20031,20031,"Clinical Psychology, Graduate Degree",46,30,"$33,183","$52,272","$77,166","$50,323",15,6,50.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20031,20031,"Clinical Psychology, Graduate Degree",46,28,"$34,317","$44,325","$72,932","$50,602",13,7,46.43%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20031,20031,"Clinical Psychology, Graduate Degree",46,27,"$10,010","$47,119","$76,304","$48,761",14,8,51.85%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20031,20031,"Clinical Psychology, Graduate Degree",46,25,"$9,311","$52,147","$82,428","$48,370",14,9,56.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20031,20031,"Clinical Psychology, Graduate Degree",46,24,"$18,779","$56,470","$77,638","$49,999",12,10,50.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20031,20031,"Clinical Psychology, Graduate Degree",46,22,"$24,022","$54,584","$86,790","$57,154",10,11,45.45%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20031,20031,"Clinical Psychology, Graduate Degree",46,20,"$12,020","$53,581","$86,936","$52,459",8,12,40.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20031,20031,"Clinical Psychology, Graduate Degree",46,20,"$30,688","$84,180","$93,324","$65,515",7,13,35.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20031,20031,"Clinical Psychology, Graduate Degree",46,20,"$39,988","$80,831","$108,852","$72,390",7,14,35.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20031,20031,"Clinical Psychology, Graduate Degree",46,19,"$49,332","$85,833","$97,777","$73,045",7,15,36.84%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20991,20991,"Behavioral Science, Graduate Degree",21,21,"$16,375","$40,719","$60,226","$39,689",11,1,52.38%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20991,20991,"Behavioral Science, Graduate Degree",21,21,"$26,966","$41,582","$58,549","$45,177",11,2,52.38%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20991,20991,"Behavioral Science, Graduate Degree",21,21,"$35,035","$50,762","$66,669","$51,009",11,3,52.38%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20991,20991,"Behavioral Science, Graduate Degree",21,21,"$41,394","$51,532","$75,876","$55,733",11,4,52.38%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20991,20991,"Behavioral Science, Graduate Degree",21,21,"$29,862","$55,520","$80,565","$52,925",11,5,52.38%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20991,20991,"Behavioral Science, Graduate Degree",21,21,"$35,400","$58,513","$86,209","$61,453",11,6,52.38%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20991,20991,"Behavioral Science, Graduate Degree",21,21,"$29,985","$51,010","$91,199","$57,787",11,7,52.38%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20991,20991,"Behavioral Science, Graduate Degree",21,21,"$32,811","$60,978","$79,290","$57,887",10,8,47.62%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20991,20991,"Behavioral Science, Graduate Degree",21,21,"$21,299","$63,162","$87,638","$56,830",11,9,52.38%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20991,20991,"Behavioral Science, Graduate Degree",21,21,"$33,312","$48,022","$82,625","$55,040",11,10,52.38%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20991,20991,"Behavioral Science, Graduate Degree",21,21,"$46,065","$48,833","$78,673","$57,790",9,11,42.86%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20991,20991,"Behavioral Science, Graduate Degree",21,20,"$24,869","$35,827","$86,432","$50,874",9,12,45.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20991,20991,"Behavioral Science, Graduate Degree",21,20,"$56,493","$76,006","$90,289","$70,688",6,13,30.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20991,20991,"Behavioral Science, Graduate Degree",21,20,"$22,842","$60,757","$94,144","$63,792",7,14,35.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",20991,20991,"Behavioral Science, Graduate Degree",21,20,"$29,787","$34,670","$93,424","$53,983",9,15,45.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21021,21021,"Public Administration, Graduate Degree",282,282,"$35,386","$54,622","$72,950","$55,873",209,1,74.11%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21021,21021,"Public Administration, Graduate Degree",282,281,"$41,818","$59,119","$80,056","$61,232",204,2,72.60%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21021,21021,"Public Administration, Graduate Degree",282,280,"$42,115","$64,344","$84,086","$63,766",203,3,72.50%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21021,21021,"Public Administration, Graduate Degree",282,277,"$46,470","$65,107","$84,459","$66,869",192,4,69.31%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21021,21021,"Public Administration, Graduate Degree",282,271,"$48,059","$67,047","$93,551","$70,338",183,5,67.53%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21021,21021,"Public Administration, Graduate Degree",282,265,"$49,142","$67,408","$94,229","$71,943",174,6,65.66%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21021,21021,"Public Administration, Graduate Degree",282,264,"$46,575","$71,953","$99,684","$73,332",175,7,66.29%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21021,21021,"Public Administration, Graduate Degree",282,264,"$53,690","$75,991","$103,332","$77,283",169,8,64.02%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21021,21021,"Public Administration, Graduate Degree",282,262,"$40,916","$79,826","$104,775","$76,477",167,9,63.74%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21021,21021,"Public Administration, Graduate Degree",282,260,"$44,748","$76,636","$107,913","$77,414",163,10,62.69%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21021,21021,"Public Administration, Graduate Degree",282,255,"$41,635","$76,277","$105,808","$77,179",160,11,62.75%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21021,21021,"Public Administration, Graduate Degree",282,251,"$43,431","$76,137","$109,502","$77,292",152,12,60.56%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21021,21021,"Public Administration, Graduate Degree",282,231,"$49,574","$80,597","$111,789","$82,125",134,13,58.01%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21021,21021,"Public Administration, Graduate Degree",282,211,"$53,391","$84,880","$114,035","$84,374",119,14,56.40%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21021,21021,"Public Administration, Graduate Degree",282,201,"$52,802","$89,322","$114,686","$85,263",108,15,53.73%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21025 + 21031,21031,"Recreation Management & Administration, Graduate Degree",5,5,,,,,4,1,80.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21025 + 21031,21031,"Recreation Management & Administration, Graduate Degree",5,5,,,,,3,2,60.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21025 + 21031,21031,"Recreation Management & Administration, Graduate Degree",5,5,,,,,4,3,80.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21025 + 21031,21031,"Recreation Management & Administration, Graduate Degree",5,5,,,,,4,4,80.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21025 + 21031,21031,"Recreation Management & Administration, Graduate Degree",5,5,,,,,3,5,60.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21025 + 21031,21031,"Recreation Management & Administration, Graduate Degree",5,5,,,,,3,6,60.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21025 + 21031,21031,"Recreation Management & Administration, Graduate Degree",5,5,,,,,3,7,60.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21025 + 21031,21031,"Recreation Management & Administration, Graduate Degree",5,5,,,,,3,8,60.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21025 + 21031,21031,"Recreation Management & Administration, Graduate Degree",5,5,,,,,3,9,60.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21025 + 21031,21031,"Recreation Management & Administration, Graduate Degree",5,5,,,,,3,10,60.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21025 + 21031,21031,"Recreation Management & Administration, Graduate Degree",5,5,,,,,3,11,60.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21025 + 21031,21031,"Recreation Management & Administration, Graduate Degree",5,4,,,,,3,12,75.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21025 + 21031,21031,"Recreation Management & Administration, Graduate Degree",5,4,,,,,3,13,75.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21025 + 21031,21031,"Recreation Management & Administration, Graduate Degree",5,4,,,,,3,14,75.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21025 + 21031,21031,"Recreation Management & Administration, Graduate Degree",5,4,,,,,3,15,75.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21041,21041,"Social Work, Graduate Degree",71,71,"$11,796","$38,002","$57,197","$38,244",42,1,59.15%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21041,21041,"Social Work, Graduate Degree",71,71,"$26,491","$38,669","$59,876","$44,033",40,2,56.34%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21041,21041,"Social Work, Graduate Degree",71,71,"$32,325","$44,334","$62,992","$48,102",43,3,60.56%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21041,21041,"Social Work, Graduate Degree",71,69,"$30,591","$55,924","$74,873","$51,107",39,4,56.52%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21041,21041,"Social Work, Graduate Degree",71,68,"$30,859","$52,766","$65,193","$49,423",40,5,58.82%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21041,21041,"Social Work, Graduate Degree",71,66,"$30,650","$54,073","$73,542","$51,430",38,6,57.58%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21041,21041,"Social Work, Graduate Degree",71,63,"$36,216","$57,943","$74,722","$55,483",37,7,58.73%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21041,21041,"Social Work, Graduate Degree",71,60,"$46,710","$58,500","$77,569","$60,687",33,8,55.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21041,21041,"Social Work, Graduate Degree",71,56,"$43,633","$64,841","$86,867","$65,653",31,9,55.36%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21041,21041,"Social Work, Graduate Degree",71,53,"$44,381","$62,049","$72,623","$61,306",29,10,54.72%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21041,21041,"Social Work, Graduate Degree",71,41,"$56,230","$65,939","$95,198","$71,952",18,11,43.90%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21041,21041,"Social Work, Graduate Degree",71,34,"$56,812","$65,764","$99,083","$74,027",14,12,41.18%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21041,21041,"Social Work, Graduate Degree",71,14,,,,,1,13,7.14%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21041,21041,"Social Work, Graduate Degree",71,12,,,,,,14,
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21041,21041,"Social Work, Graduate Degree",71,12,,,,,,15,
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21051,21051,"Criminal Justice, Graduate Degree",3,3,,,,,3,1,100.00%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21051,21051,"Criminal Justice, Graduate Degree",3,3,,,,,2,2,66.67%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21051,21051,"Criminal Justice, Graduate Degree",3,3,,,,,2,3,66.67%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21051,21051,"Criminal Justice, Graduate Degree",3,3,,,,,2,4,66.67%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21051,21051,"Criminal Justice, Graduate Degree",3,3,,,,,2,5,66.67%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21051,21051,"Criminal Justice, Graduate Degree",3,3,,,,,2,6,66.67%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21051,21051,"Criminal Justice, Graduate Degree",3,3,,,,,2,7,66.67%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21051,21051,"Criminal Justice, Graduate Degree",3,3,,,,,2,8,66.67%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21051,21051,"Criminal Justice, Graduate Degree",3,3,,,,,2,9,66.67%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21051,21051,"Criminal Justice, Graduate Degree",3,3,,,,,2,10,66.67%
55,Dominguez Hills,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",21051,21051,"Criminal Justice, Graduate Degree",3,3,,,,,2,11,66.67%
