Campus,Student Path,Entry Stat,HEGIS At Exit,Hegis For Tableau,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% Found,,
0,2,FTF,22991,22991,Ethnic Studies,114,20,"$30,333","$33,260","$67,739","$47,576",7,15,35.0%,,
0,2,FTF,22994,22994,Cultural Resources Management,11,11,"$4,783","$7,978","$12,004","$8,425",7,1,63.6%,,
0,2,FTF,22994,22994,Cultural Resources Management,11,11,"$11,881","$13,404","$15,441","$13,609",7,2,63.6%,,
0,2,FTF,22994,22994,Cultural Resources Management,11,6,"$10,506","$17,074","$23,890","$16,770",6,3,100.0%,,
0,2,FTF,22994,22994,Cultural Resources Management,11,4,,,,,4,4,100.0%,,
0,2,FTF,22994,22994,Cultural Resources Management,11,3,,,,,3,5,100.0%,,
0,2,FTF,22994,22994,Cultural Resources Management,11,N/A,,,,,,6,,,
0,2,FTF,22994,22994,Cultural Resources Management,11,N/A,,,,,,7,,,
0,2,FTF,22994,22994,Cultural Resources Management,11,N/A,,,,,,8,,,
0,2,FTF,22994,22994,Cultural Resources Management,11,N/A,,,,,,9,,,
0,2,FTF,22994,22994,Cultural Resources Management,11,N/A,,,,,,10,,,
0,2,FTF,22994,22994,Cultural Resources Management,11,N/A,,,,,,11,,,
0,2,FTF,22994,22994,Cultural Resources Management,11,N/A,,,,,,12,,,
0,2,FTF,22994,22994,Cultural Resources Management,11,N/A,,,,,,13,,,
0,2,FTF,22994,22994,Cultural Resources Management,11,N/A,,,,,,14,,,
0,2,FTF,22994,22994,Cultural Resources Management,11,N/A,,,,,,15,,,
0,2,FTF,22996 + 22999,22999,Asian/Asian-American Studies,54,53,"$5,762","$15,828","$32,806","$22,727",32,1,60.4%,,
