Campus,Location,Select Student Path,Select Entry Status,HEGIS At Exit,HEGIS for Tableau,Select Major at Exit,Potential # of Students,Number of Students Still Enrolled,# of Students Found with Earnings in at Least 1 Qtr,Median Annual Earnings in at Least 1 Qtr,# of Students Found with Earnings in all 4 Qtrs,Median Annual Earnings in all 4 Qtrs,Year
40,Long Beach,1,FTF + FTT,06021 + 06022,06022,Journalism,"1,117",16,13,"$31,571",11,"$39,657",7
40,Long Beach,1,FTF + FTT,06021 + 06022,06022,Journalism,"1,117",7,7,"$11,409",6,"$19,687",8
40,Long Beach,1,FTF + FTT,06021 + 06022,06022,Journalism,"1,117",2,2,,1,,9
40,Long Beach,1,FTF + FTT,06021 + 06022,06022,Journalism,"1,117",1,1,,1,,10
40,Long Beach,1,FTF + FTT,06021 + 06022,06022,Journalism,"1,117",,,,,,11
40,Long Beach,1,FTF + FTT,06021 + 06022,06022,Journalism,"1,117",,,,,,12
40,Long Beach,1,FTF + FTT,06021 + 06022,06022,Journalism,"1,117",,,,,,13
40,Long Beach,1,FTF + FTT,06021 + 06022,06022,Journalism,"1,117",,,,,,14
40,Long Beach,1,FTF + FTT,06021 + 06022,06022,Journalism,"1,117",,,,,,15
40,Long Beach,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,920,920,389,"$5,289",163,"$12,015",1
40,Long Beach,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,920,905,450,"$6,919",224,"$12,742",2
40,Long Beach,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,920,730,407,"$7,995",204,"$13,091",3
40,Long Beach,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,920,444,265,"$11,285",160,"$15,249",4
40,Long Beach,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,920,144,93,"$9,169",61,"$13,669",5
40,Long Beach,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,920,42,29,"$9,770",17,"$19,553",6
40,Long Beach,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,920,23,16,"$17,349",12,"$22,548",7
40,Long Beach,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,920,11,7,"$43,412",5,"$43,412",8
40,Long Beach,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,920,7,4,,4,,9
40,Long Beach,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,920,4,4,,2,,10
40,Long Beach,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,920,,,,,,11
40,Long Beach,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,920,,,,,,12
40,Long Beach,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,920,,,,,,13
40,Long Beach,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,920,,,,,,14
40,Long Beach,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,920,,,,,,15
40,Long Beach,1,FTF + FTT,07021,07021,Information Systems,613,613,368,"$10,406",216,"$18,526",1
40,Long Beach,1,FTF + FTT,07021,07021,Information Systems,613,511,325,"$12,071",202,"$18,077",2
40,Long Beach,1,FTF + FTT,07021,07021,Information Systems,613,306,210,"$11,537",131,"$16,099",3
40,Long Beach,1,FTF + FTT,07021,07021,Information Systems,613,195,129,"$12,806",98,"$14,777",4
40,Long Beach,1,FTF + FTT,07021,07021,Information Systems,613,64,42,"$13,270",26,"$17,438",5
40,Long Beach,1,FTF + FTT,07021,07021,Information Systems,613,27,17,"$12,312",8,"$38,659",6
40,Long Beach,1,FTF + FTT,07021,07021,Information Systems,613,5,4,,3,,7
40,Long Beach,1,FTF + FTT,07021,07021,Information Systems,613,2,1,,1,,8
40,Long Beach,1,FTF + FTT,07021,07021,Information Systems,613,,,,,,9
40,Long Beach,1,FTF + FTT,07021,07021,Information Systems,613,,,,,,10
40,Long Beach,1,FTF + FTT,07021,07021,Information Systems,613,,,,,,11
40,Long Beach,1,FTF + FTT,07021,07021,Information Systems,613,,,,,,12
40,Long Beach,1,FTF + FTT,07021,07021,Information Systems,613,,,,,,13
40,Long Beach,1,FTF + FTT,07021,07021,Information Systems,613,,,,,,14
40,Long Beach,1,FTF + FTT,07021,07021,Information Systems,613,,,,,,15
40,Long Beach,1,FTF + FTT,08351,08351,Kinesiology,"1,736","1,736","1,216","$6,217",614,"$11,991",1
40,Long Beach,1,FTF + FTT,08351,08351,Kinesiology,"1,736","1,542","1,148","$7,475",695,"$11,759",2
40,Long Beach,1,FTF + FTT,08351,08351,Kinesiology,"1,736","1,158",891,"$7,519",544,"$10,705",3
40,Long Beach,1,FTF + FTT,08351,08351,Kinesiology,"1,736",787,627,"$8,263",418,"$12,006",4
40,Long Beach,1,FTF + FTT,08351,08351,Kinesiology,"1,736",288,244,"$10,589",174,"$13,343",5
40,Long Beach,1,FTF + FTT,08351,08351,Kinesiology,"1,736",93,81,"$12,189",66,"$14,553",6
40,Long Beach,1,FTF + FTT,08351,08351,Kinesiology,"1,736",39,34,"$12,771",29,"$14,386",7
40,Long Beach,1,FTF + FTT,08351,08351,Kinesiology,"1,736",14,14,"$14,524",12,"$17,850",8
40,Long Beach,1,FTF + FTT,08351,08351,Kinesiology,"1,736",6,6,"$18,017",5,"$23,329",9
40,Long Beach,1,FTF + FTT,08351,08351,Kinesiology,"1,736",1,1,,1,,10
40,Long Beach,1,FTF + FTT,08351,08351,Kinesiology,"1,736",,,,,,11
40,Long Beach,1,FTF + FTT,08351,08351,Kinesiology,"1,736",,,,,,12
40,Long Beach,1,FTF + FTT,08351,08351,Kinesiology,"1,736",,,,,,13
40,Long Beach,1,FTF + FTT,08351,08351,Kinesiology,"1,736",,,,,,14
40,Long Beach,1,FTF + FTT,08351,08351,Kinesiology,"1,736",,,,,,15
40,Long Beach,1,FTF + FTT,08375,08375,Athletic Training,112,112,73,"$7,664",42,"$11,522",1
40,Long Beach,1,FTF + FTT,08375,08375,Athletic Training,112,109,83,"$8,367",49,"$11,898",2
40,Long Beach,1,FTF + FTT,08375,08375,Athletic Training,112,75,59,"$7,021",37,"$10,819",3
40,Long Beach,1,FTF + FTT,08375,08375,Athletic Training,112,63,52,"$7,679",33,"$12,293",4
40,Long Beach,1,FTF + FTT,08375,08375,Athletic Training,112,42,36,"$7,456",24,"$13,751",5
40,Long Beach,1,FTF + FTT,08375,08375,Athletic Training,112,5,4,,4,,6
40,Long Beach,1,FTF + FTT,08375,08375,Athletic Training,112,1,1,,,,7
40,Long Beach,1,FTF + FTT,08375,08375,Athletic Training,112,,,,,,8
40,Long Beach,1,FTF + FTT,08375,08375,Athletic Training,112,,,,,,9
40,Long Beach,1,FTF + FTT,08375,08375,Athletic Training,112,,,,,,10
40,Long Beach,1,FTF + FTT,08375,08375,Athletic Training,112,,,,,,11
40,Long Beach,1,FTF + FTT,08375,08375,Athletic Training,112,,,,,,12
40,Long Beach,1,FTF + FTT,08375,08375,Athletic Training,112,,,,,,13
40,Long Beach,1,FTF + FTT,08375,08375,Athletic Training,112,,,,,,14
40,Long Beach,1,FTF + FTT,08375,08375,Athletic Training,112,,,,,,15
40,Long Beach,1,FTF + FTT,08395,08395,Occupational Studies,80,80,76,"$67,957",73,"$75,887",1
40,Long Beach,1,FTF + FTT,08395,08395,Occupational Studies,80,15,13,"$62,681",12,"$74,950",2
40,Long Beach,1,FTF + FTT,08395,08395,Occupational Studies,80,6,5,"$91,872",5,"$91,872",3
40,Long Beach,1,FTF + FTT,08395,08395,Occupational Studies,80,,,,,,4
40,Long Beach,1,FTF + FTT,08395,08395,Occupational Studies,80,,,,,,5
40,Long Beach,1,FTF + FTT,08395,08395,Occupational Studies,80,,,,,,6
40,Long Beach,1,FTF + FTT,08395,08395,Occupational Studies,80,,,,,,7
40,Long Beach,1,FTF + FTT,08395,08395,Occupational Studies,80,,,,,,8
40,Long Beach,1,FTF + FTT,08395,08395,Occupational Studies,80,,,,,,9
40,Long Beach,1,FTF + FTT,08395,08395,Occupational Studies,80,,,,,,10
40,Long Beach,1,FTF + FTT,08395,08395,Occupational Studies,80,,,,,,11
40,Long Beach,1,FTF + FTT,08395,08395,Occupational Studies,80,,,,,,12
40,Long Beach,1,FTF + FTT,08395,08395,Occupational Studies,80,,,,,,13
40,Long Beach,1,FTF + FTT,08395,08395,Occupational Studies,80,,,,,,14
40,Long Beach,1,FTF + FTT,08395,08395,Occupational Studies,80,,,,,,15
40,Long Beach,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,4,4,2,,1,,1
40,Long Beach,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,4,4,3,,2,,2
40,Long Beach,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,4,4,3,,3,,3
40,Long Beach,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,4,3,3,,2,,4
40,Long Beach,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,4,3,3,,2,,5
40,Long Beach,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,4,2,2,,1,,6
40,Long Beach,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,4,1,1,,1,,7
40,Long Beach,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,4,,,,,,8
40,Long Beach,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,4,,,,,,9
40,Long Beach,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,4,,,,,,10
40,Long Beach,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,4,,,,,,11
40,Long Beach,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,4,,,,,,12
40,Long Beach,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,4,,,,,,13
40,Long Beach,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,4,,,,,,14
40,Long Beach,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,4,,,,,,15
40,Long Beach,1,FTF + FTT,09021,09021,Aerospace Engineering,361,361,190,"$5,832",75,"$13,539",1
40,Long Beach,1,FTF + FTT,09021,09021,Aerospace Engineering,361,354,202,"$8,516",114,"$11,975",2
40,Long Beach,1,FTF + FTT,09021,09021,Aerospace Engineering,361,301,196,"$8,214",107,"$14,672",3
40,Long Beach,1,FTF + FTT,09021,09021,Aerospace Engineering,361,205,141,"$11,686",89,"$13,961",4
40,Long Beach,1,FTF + FTT,09021,09021,Aerospace Engineering,361,81,54,"$11,725",37,"$17,069",5
40,Long Beach,1,FTF + FTT,09021,09021,Aerospace Engineering,361,29,21,"$11,959",12,"$23,191",6
40,Long Beach,1,FTF + FTT,09021,09021,Aerospace Engineering,361,9,7,"$20,517",6,"$21,741",7
40,Long Beach,1,FTF + FTT,09021,09021,Aerospace Engineering,361,4,4,,4,,8
40,Long Beach,1,FTF + FTT,09021,09021,Aerospace Engineering,361,1,1,,1,,9
40,Long Beach,1,FTF + FTT,09021,09021,Aerospace Engineering,361,,,,,,10
40,Long Beach,1,FTF + FTT,09021,09021,Aerospace Engineering,361,,,,,,11
40,Long Beach,1,FTF + FTT,09021,09021,Aerospace Engineering,361,,,,,,12
40,Long Beach,1,FTF + FTT,09021,09021,Aerospace Engineering,361,,,,,,13
40,Long Beach,1,FTF + FTT,09021,09021,Aerospace Engineering,361,,,,,,14
40,Long Beach,1,FTF + FTT,09021,09021,Aerospace Engineering,361,,,,,,15
40,Long Beach,1,FTF + FTT,09051,09051,Biomedical Engineering,96,96,60,"$4,733",25,"$20,706",1
40,Long Beach,1,FTF + FTT,09051,09051,Biomedical Engineering,96,94,62,"$8,249",32,"$13,825",2
40,Long Beach,1,FTF + FTT,09051,09051,Biomedical Engineering,96,70,45,"$8,780",25,"$17,191",3
40,Long Beach,1,FTF + FTT,09051,09051,Biomedical Engineering,96,41,24,"$10,608",15,"$13,254",4
40,Long Beach,1,FTF + FTT,09051,09051,Biomedical Engineering,96,14,13,"$9,477",9,"$10,191",5
40,Long Beach,1,FTF + FTT,09051,09051,Biomedical Engineering,96,1,,,,,6
40,Long Beach,1,FTF + FTT,09051,09051,Biomedical Engineering,96,1,,,,,7
40,Long Beach,1,FTF + FTT,09051,09051,Biomedical Engineering,96,,,,,,8
40,Long Beach,1,FTF + FTT,09051,09051,Biomedical Engineering,96,,,,,,9
40,Long Beach,1,FTF + FTT,09051,09051,Biomedical Engineering,96,,,,,,10
40,Long Beach,1,FTF + FTT,09051,09051,Biomedical Engineering,96,,,,,,11
40,Long Beach,1,FTF + FTT,09051,09051,Biomedical Engineering,96,,,,,,12
40,Long Beach,1,FTF + FTT,09051,09051,Biomedical Engineering,96,,,,,,13
40,Long Beach,1,FTF + FTT,09051,09051,Biomedical Engineering,96,,,,,,14
40,Long Beach,1,FTF + FTT,09051,09051,Biomedical Engineering,96,,,,,,15
40,Long Beach,1,FTF + FTT,09061,09061,Chemical Engineering,457,457,212,"$5,420",96,"$10,171",1
40,Long Beach,1,FTF + FTT,09061,09061,Chemical Engineering,457,393,201,"$6,063",100,"$12,349",2
40,Long Beach,1,FTF + FTT,09061,09061,Chemical Engineering,457,272,133,"$7,313",80,"$13,153",3
40,Long Beach,1,FTF + FTT,09061,09061,Chemical Engineering,457,167,89,"$8,062",56,"$11,253",4
40,Long Beach,1,FTF + FTT,09061,09061,Chemical Engineering,457,51,31,"$11,129",21,"$15,288",5
40,Long Beach,1,FTF + FTT,09061,09061,Chemical Engineering,457,13,10,"$6,539",5,"$7,923",6
40,Long Beach,1,FTF + FTT,09061,09061,Chemical Engineering,457,4,2,,2,,7
40,Long Beach,1,FTF + FTT,09061,09061,Chemical Engineering,457,1,1,,,,8
40,Long Beach,1,FTF + FTT,09061,09061,Chemical Engineering,457,,,,,,9
40,Long Beach,1,FTF + FTT,09061,09061,Chemical Engineering,457,,,,,,10
40,Long Beach,1,FTF + FTT,09061,09061,Chemical Engineering,457,,,,,,11
40,Long Beach,1,FTF + FTT,09061,09061,Chemical Engineering,457,,,,,,12
40,Long Beach,1,FTF + FTT,09061,09061,Chemical Engineering,457,,,,,,13
40,Long Beach,1,FTF + FTT,09061,09061,Chemical Engineering,457,,,,,,14
40,Long Beach,1,FTF + FTT,09061,09061,Chemical Engineering,457,,,,,,15
40,Long Beach,1,FTF + FTT,09081,09081,Civil Engineering,742,742,398,"$7,430",212,"$13,856",1
40,Long Beach,1,FTF + FTT,09081,09081,Civil Engineering,742,728,434,"$8,699",249,"$14,083",2
40,Long Beach,1,FTF + FTT,09081,09081,Civil Engineering,742,574,373,"$9,593",221,"$13,871",3
40,Long Beach,1,FTF + FTT,09081,09081,Civil Engineering,742,415,282,"$12,137",178,"$16,101",4
40,Long Beach,1,FTF + FTT,09081,09081,Civil Engineering,742,185,127,"$14,690",94,"$18,147",5
40,Long Beach,1,FTF + FTT,09081,09081,Civil Engineering,742,57,42,"$13,275",26,"$17,637",6
40,Long Beach,1,FTF + FTT,09081,09081,Civil Engineering,742,18,13,"$20,763",10,"$21,290",7
40,Long Beach,1,FTF + FTT,09081,09081,Civil Engineering,742,6,5,"$19,797",2,,8
40,Long Beach,1,FTF + FTT,09081,09081,Civil Engineering,742,2,2,,1,,9
40,Long Beach,1,FTF + FTT,09081,09081,Civil Engineering,742,,,,,,10
40,Long Beach,1,FTF + FTT,09081,09081,Civil Engineering,742,,,,,,11
40,Long Beach,1,FTF + FTT,09081,09081,Civil Engineering,742,,,,,,12
40,Long Beach,1,FTF + FTT,09081,09081,Civil Engineering,742,,,,,,13
40,Long Beach,1,FTF + FTT,09081,09081,Civil Engineering,742,,,,,,14
40,Long Beach,1,FTF + FTT,09081,09081,Civil Engineering,742,,,,,,15
40,Long Beach,1,FTF + FTT,09091,09091,Electrical Engineering,710,710,352,"$7,942",187,"$14,646",1
40,Long Beach,1,FTF + FTT,09091,09091,Electrical Engineering,710,695,374,"$8,900",203,"$14,937",2
40,Long Beach,1,FTF + FTT,09091,09091,Electrical Engineering,710,513,291,"$10,903",169,"$15,705",3
40,Long Beach,1,FTF + FTT,09091,09091,Electrical Engineering,710,333,225,"$10,817",123,"$15,807",4
40,Long Beach,1,FTF + FTT,09091,09091,Electrical Engineering,710,134,95,"$15,213",70,"$17,689",5
40,Long Beach,1,FTF + FTT,09091,09091,Electrical Engineering,710,38,26,"$18,136",22,"$20,677",6
40,Long Beach,1,FTF + FTT,09091,09091,Electrical Engineering,710,10,7,"$28,179",5,"$43,926",7
40,Long Beach,1,FTF + FTT,09091,09091,Electrical Engineering,710,3,2,,2,,8
40,Long Beach,1,FTF + FTT,09091,09091,Electrical Engineering,710,2,1,,1,,9
40,Long Beach,1,FTF + FTT,09091,09091,Electrical Engineering,710,1,1,,1,,10
40,Long Beach,1,FTF + FTT,09091,09091,Electrical Engineering,710,1,1,,1,,11
40,Long Beach,1,FTF + FTT,09091,09091,Electrical Engineering,710,1,1,,1,,12
40,Long Beach,1,FTF + FTT,09091,09091,Electrical Engineering,710,,,,,,13
40,Long Beach,1,FTF + FTT,09091,09091,Electrical Engineering,710,,,,,,14
40,Long Beach,1,FTF + FTT,09091,09091,Electrical Engineering,710,,,,,,15
40,Long Beach,1,FTF + FTT,09094,09094,Computer Engineering,362,362,167,"$6,910",90,"$13,392",1
40,Long Beach,1,FTF + FTT,09094,09094,Computer Engineering,362,360,193,"$9,192",102,"$13,724",2
40,Long Beach,1,FTF + FTT,09094,09094,Computer Engineering,362,291,190,"$10,092",95,"$15,647",3
40,Long Beach,1,FTF + FTT,09094,09094,Computer Engineering,362,172,113,"$11,098",60,"$14,251",4
40,Long Beach,1,FTF + FTT,09094,09094,Computer Engineering,362,71,44,"$12,487",29,"$15,596",5
40,Long Beach,1,FTF + FTT,09094,09094,Computer Engineering,362,21,13,"$13,516",10,"$15,635",6
40,Long Beach,1,FTF + FTT,09094,09094,Computer Engineering,362,7,5,"$15,347",4,,7
40,Long Beach,1,FTF + FTT,09094,09094,Computer Engineering,362,,,,,,8
40,Long Beach,1,FTF + FTT,09094,09094,Computer Engineering,362,,,,,,9
40,Long Beach,1,FTF + FTT,09094,09094,Computer Engineering,362,,,,,,10
40,Long Beach,1,FTF + FTT,09094,09094,Computer Engineering,362,,,,,,11
40,Long Beach,1,FTF + FTT,09094,09094,Computer Engineering,362,,,,,,12
40,Long Beach,1,FTF + FTT,09094,09094,Computer Engineering,362,,,,,,13
40,Long Beach,1,FTF + FTT,09094,09094,Computer Engineering,362,,,,,,14
40,Long Beach,1,FTF + FTT,09094,09094,Computer Engineering,362,,,,,,15
40,Long Beach,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,226","1,226",669,"$6,907",332,"$13,046",1
40,Long Beach,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,226","1,196",724,"$9,058",390,"$13,830",2
40,Long Beach,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,226",946,616,"$9,764",350,"$14,488",3
40,Long Beach,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,226",674,477,"$11,709",295,"$15,839",4
40,Long Beach,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,226",280,205,"$13,335",145,"$15,562",5
40,Long Beach,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,226",74,49,"$14,169",36,"$15,967",6
40,Long Beach,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,226",17,11,"$17,316",11,"$17,316",7
40,Long Beach,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,226",8,5,"$23,147",4,,8
40,Long Beach,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,226",3,2,,2,,9
40,Long Beach,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,226",2,2,,1,,10
40,Long Beach,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,226",1,1,,1,,11
40,Long Beach,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,226",,,,,,12
40,Long Beach,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,226",,,,,,13
40,Long Beach,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,226",,,,,,14
40,Long Beach,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,226",,,,,,15
40,Long Beach,1,FTF + FTT,09132 + 09133,09133,Industrial Management & Technology,5,5,3,,2,,1
40,Long Beach,1,FTF + FTT,09132 + 09133,09133,Industrial Management & Technology,5,5,2,,2,,2
40,Long Beach,1,FTF + FTT,09132 + 09133,09133,Industrial Management & Technology,5,3,2,,1,,3
40,Long Beach,1,FTF + FTT,09132 + 09133,09133,Industrial Management & Technology,5,1,1,,1,,4
40,Long Beach,1,FTF + FTT,09132 + 09133,09133,Industrial Management & Technology,5,1,1,,1,,5
40,Long Beach,1,FTF + FTT,09132 + 09133,09133,Industrial Management & Technology,5,,,,,,6
40,Long Beach,1,FTF + FTT,09132 + 09133,09133,Industrial Management & Technology,5,,,,,,7
40,Long Beach,1,FTF + FTT,09132 + 09133,09133,Industrial Management & Technology,5,,,,,,8
40,Long Beach,1,FTF + FTT,09132 + 09133,09133,Industrial Management & Technology,5,,,,,,9
40,Long Beach,1,FTF + FTT,09132 + 09133,09133,Industrial Management & Technology,5,,,,,,10
40,Long Beach,1,FTF + FTT,09132 + 09133,09133,Industrial Management & Technology,5,,,,,,11
40,Long Beach,1,FTF + FTT,09132 + 09133,09133,Industrial Management & Technology,5,,,,,,12
40,Long Beach,1,FTF + FTT,09132 + 09133,09133,Industrial Management & Technology,5,,,,,,13
40,Long Beach,1,FTF + FTT,09132 + 09133,09133,Industrial Management & Technology,5,,,,,,14
40,Long Beach,1,FTF + FTT,09132 + 09133,09133,Industrial Management & Technology,5,,,,,,15
40,Long Beach,1,FTF + FTT,09151,09151,Materials Engineering,2,2,2,,2,,1
40,Long Beach,1,FTF + FTT,09151,09151,Materials Engineering,2,1,1,,1,,2
40,Long Beach,1,FTF + FTT,09151,09151,Materials Engineering,2,,,,,,3
40,Long Beach,1,FTF + FTT,09151,09151,Materials Engineering,2,,,,,,4
40,Long Beach,1,FTF + FTT,09151,09151,Materials Engineering,2,,,,,,5
40,Long Beach,1,FTF + FTT,09151,09151,Materials Engineering,2,,,,,,6
40,Long Beach,1,FTF + FTT,09151,09151,Materials Engineering,2,,,,,,7
40,Long Beach,1,FTF + FTT,09151,09151,Materials Engineering,2,,,,,,8
40,Long Beach,1,FTF + FTT,09151,09151,Materials Engineering,2,,,,,,9
40,Long Beach,1,FTF + FTT,09151,09151,Materials Engineering,2,,,,,,10
40,Long Beach,1,FTF + FTT,09151,09151,Materials Engineering,2,,,,,,11
40,Long Beach,1,FTF + FTT,09151,09151,Materials Engineering,2,,,,,,12
40,Long Beach,1,FTF + FTT,09151,09151,Materials Engineering,2,,,,,,13
40,Long Beach,1,FTF + FTT,09151,09151,Materials Engineering,2,,,,,,14
40,Long Beach,1,FTF + FTT,09151,09151,Materials Engineering,2,,,,,,15
40,Long Beach,1,FTF + FTT,09251,09251,Engineering Technology,1,1,,,,,1
40,Long Beach,1,FTF + FTT,09251,09251,Engineering Technology,1,1,,,,,2
40,Long Beach,1,FTF + FTT,09251,09251,Engineering Technology,1,1,1,,,,3
40,Long Beach,1,FTF + FTT,09251,09251,Engineering Technology,1,1,1,,,,4
40,Long Beach,1,FTF + FTT,09251,09251,Engineering Technology,1,1,,,,,5
40,Long Beach,1,FTF + FTT,09251,09251,Engineering Technology,1,,,,,,6
40,Long Beach,1,FTF + FTT,09251,09251,Engineering Technology,1,,,,,,7
40,Long Beach,1,FTF + FTT,09251,09251,Engineering Technology,1,,,,,,8
40,Long Beach,1,FTF + FTT,09251,09251,Engineering Technology,1,,,,,,9
40,Long Beach,1,FTF + FTT,09251,09251,Engineering Technology,1,,,,,,10
40,Long Beach,1,FTF + FTT,09251,09251,Engineering Technology,1,,,,,,11
40,Long Beach,1,FTF + FTT,09251,09251,Engineering Technology,1,,,,,,12
40,Long Beach,1,FTF + FTT,09251,09251,Engineering Technology,1,,,,,,13
40,Long Beach,1,FTF + FTT,09251,09251,Engineering Technology,1,,,,,,14
40,Long Beach,1,FTF + FTT,09251,09251,Engineering Technology,1,,,,,,15
40,Long Beach,1,FTF + FTT,09254,09254,Construction Engineering Technology,414,414,275,"$10,445",146,"$19,333",1
40,Long Beach,1,FTF + FTT,09254,09254,Construction Engineering Technology,414,407,291,"$14,981",193,"$20,507",2
40,Long Beach,1,FTF + FTT,09254,09254,Construction Engineering Technology,414,322,235,"$14,964",156,"$22,610",3
40,Long Beach,1,FTF + FTT,09254,09254,Construction Engineering Technology,414,236,184,"$17,377",120,"$25,748",4
40,Long Beach,1,FTF + FTT,09254,09254,Construction Engineering Technology,414,125,107,"$18,984",74,"$24,010",5
40,Long Beach,1,FTF + FTT,09254,09254,Construction Engineering Technology,414,52,43,"$29,527",34,"$33,989",6
40,Long Beach,1,FTF + FTT,09254,09254,Construction Engineering Technology,414,19,14,"$23,151",6,"$60,433",7
