Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
50,1,FTF + FTT,5131,5131,International Business,"Professional, Scientific, & Technical Skills",42,"$52,397","$57,682",21,"$56,608","$60,561"
50,1,FTF + FTT,5131,5131,International Business,Management of Companies & Enterprises,3,,,1,,
50,1,FTF + FTT,5131,5131,International Business,Admin & Support & Waste Mgmt & Remediation,39,"$49,662","$52,580",20,"$47,487","$62,067"
50,1,FTF + FTT,5131,5131,International Business,Educational Services,17,"$40,814","$39,702",13,"$62,162","$51,882"
50,1,FTF + FTT,5131,5131,International Business,Health Care & Social Assistance,8,"$48,824","$48,225",6,"$69,697","$60,488"
50,1,FTF + FTT,5131,5131,International Business,"Arts, Entertainment, & Recreation",6,"$58,619","$53,488",5,"$82,955","$80,008"
50,1,FTF + FTT,5131,5131,International Business,Accommodation & Food Services,13,"$32,219","$36,538",9,"$40,701","$48,578"
50,1,FTF + FTT,5131,5131,International Business,Other Services,7,"$23,666","$29,091",6,"$21,541","$37,525"
50,1,FTF + FTT,5131,5131,International Business,Non-Classified,,,,2,,
50,1,FTF + FTT,5131,5131,International Business,Government,11,"$53,910","$53,252",9,"$64,549","$65,283"
50,1,FTF + FTT,5131,5131,International Business,Wages - No NAICS Code,4,,,4,,
50,1,FTF + FTT,5171,5171,Business Economics,Utilities,1,,,,,
50,1,FTF + FTT,5171,5171,Business Economics,Construction,3,,,1,,
50,1,FTF + FTT,5171,5171,Business Economics,Manufacturing,16,"$78,705","$75,533",5,"$76,013","$71,672"
50,1,FTF + FTT,5171,5171,Business Economics,Wholesale Trade,15,"$43,271","$54,744",3,,
50,1,FTF + FTT,5171,5171,Business Economics,Retail Trade,12,"$55,372","$52,614",2,,
50,1,FTF + FTT,5171,5171,Business Economics,Transportation & Warehousing,6,"$52,125","$52,498",1,,
50,1,FTF + FTT,5171,5171,Business Economics,Information,6,"$104,736","$102,251",2,,
50,1,FTF + FTT,5171,5171,Business Economics,Finance & Insurance,28,"$61,678","$67,614",16,"$86,004","$111,949"
50,1,FTF + FTT,5171,5171,Business Economics,Real Estate & Rental & Leasing,4,,,1,,
50,1,FTF + FTT,5171,5171,Business Economics,"Professional, Scientific, & Technical Skills",20,"$56,985","$59,813",7,"$84,737","$78,445"
50,1,FTF + FTT,5171,5171,Business Economics,Management of Companies & Enterprises,3,,,,,
50,1,FTF + FTT,5171,5171,Business Economics,Admin & Support & Waste Mgmt & Remediation,16,"$59,850","$54,776",8,"$92,367","$95,526"
50,1,FTF + FTT,5171,5171,Business Economics,Educational Services,4,,,2,,
50,1,FTF + FTT,5171,5171,Business Economics,Health Care & Social Assistance,2,,,2,,
50,1,FTF + FTT,5171,5171,Business Economics,"Arts, Entertainment, & Recreation",,,,1,,
50,1,FTF + FTT,5171,5171,Business Economics,Accommodation & Food Services,7,"$27,693","$24,017",3,,
50,1,FTF + FTT,5171,5171,Business Economics,Other Services,3,,,,,
50,1,FTF + FTT,5171,5171,Business Economics,Government,8,"$73,516","$66,711",3,,
50,1,FTF + FTT,5171,5171,Business Economics,Wages - No NAICS Code,3,,,3,,
50,1,FTF + FTT,5992,5992,Public Relations,"Agriculture, Forestry, Fishing, & Hunting",8,"$31,439","$41,059",4,,
50,1,FTF + FTT,5992,5992,Public Relations,Utilities,10,"$56,788","$65,721",12,"$84,842","$75,631"
50,1,FTF + FTT,5992,5992,Public Relations,Construction,54,"$55,174","$66,099",33,"$58,550","$65,939"
50,1,FTF + FTT,5992,5992,Public Relations,Manufacturing,101,"$63,212","$68,344",51,"$75,459","$78,406"
50,1,FTF + FTT,5992,5992,Public Relations,Wholesale Trade,173,"$65,914","$67,214",92,"$89,949","$98,532"
50,1,FTF + FTT,5992,5992,Public Relations,Retail Trade,171,"$47,755","$50,653",70,"$59,038","$70,735"
50,1,FTF + FTT,5992,5992,Public Relations,Transportation & Warehousing,35,"$46,950","$53,218",12,"$67,034","$72,705"
50,1,FTF + FTT,5992,5992,Public Relations,Information,123,"$58,512","$59,265",67,"$82,139","$82,717"
50,1,FTF + FTT,5992,5992,Public Relations,Finance & Insurance,178,"$59,376","$58,532",77,"$74,218","$76,042"
50,1,FTF + FTT,5992,5992,Public Relations,Real Estate & Rental & Leasing,80,"$56,510","$55,811",40,"$74,813","$72,656"
50,1,FTF + FTT,5992,5992,Public Relations,"Professional, Scientific, & Technical Skills",325,"$57,579","$59,439",150,"$73,626","$77,733"
50,1,FTF + FTT,5992,5992,Public Relations,Management of Companies & Enterprises,20,"$67,679","$69,828",10,"$79,937","$102,712"
50,1,FTF + FTT,5992,5992,Public Relations,Admin & Support & Waste Mgmt & Remediation,152,"$54,415","$56,798",73,"$61,394","$67,269"
50,1,FTF + FTT,5992,5992,Public Relations,Educational Services,102,"$41,965","$38,930",77,"$54,517","$50,601"
50,1,FTF + FTT,5992,5992,Public Relations,Health Care & Social Assistance,117,"$50,816","$52,616",79,"$53,662","$61,295"
50,1,FTF + FTT,5992,5992,Public Relations,"Arts, Entertainment, & Recreation",86,"$46,240","$45,121",41,"$50,743","$50,097"
50,1,FTF + FTT,5992,5992,Public Relations,Accommodation & Food Services,142,"$39,085","$39,587",57,"$47,534","$55,334"
50,1,FTF + FTT,5992,5992,Public Relations,Other Services,68,"$45,521","$47,171",42,"$63,607","$59,966"
50,1,FTF + FTT,5992,5992,Public Relations,Non-Classified,1,,,2,,
50,1,FTF + FTT,5992,5992,Public Relations,Government,63,"$66,525","$72,801",48,"$98,038","$101,591"
50,1,FTF + FTT,5992,5992,Public Relations,Wages - No NAICS Code,17,"$74,927","$78,815",14,"$64,098","$86,456"
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,"Agriculture, Forestry, Fishing, & Hunting",2,,,,,
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Utilities,1,,,1,,
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Construction,11,"$69,436","$68,281",1,,
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Manufacturing,35,"$58,800","$71,501",19,"$76,806","$84,920"
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Wholesale Trade,36,"$59,858","$72,027",6,"$68,612","$71,457"
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Retail Trade,33,"$36,953","$42,058",11,"$80,355","$92,280"
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Transportation & Warehousing,5,"$56,582","$48,269",1,,
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Information,15,"$73,480","$70,537",3,,
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Finance & Insurance,41,"$59,321","$63,169",9,"$84,904","$92,251"
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Real Estate & Rental & Leasing,22,"$51,169","$57,938",7,"$64,163","$75,778"
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,"Professional, Scientific, & Technical Skills",38,"$57,675","$77,638",21,"$66,478","$74,484"
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Management of Companies & Enterprises,1,,,3,,
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Admin & Support & Waste Mgmt & Remediation,24,"$45,586","$48,063",8,"$66,711","$56,547"
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Educational Services,14,"$39,176","$37,034",7,"$34,359","$37,080"
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Health Care & Social Assistance,11,"$46,644","$74,678",3,,
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,"Arts, Entertainment, & Recreation",6,"$24,333","$20,290",2,,
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Accommodation & Food Services,29,"$32,642","$38,643",10,"$50,617","$56,078"
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Other Services,11,"$45,964","$40,981",7,"$26,219","$48,140"
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Non-Classified,1,,,,,
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Government,6,"$44,864","$46,263",4,,
50,1,FTF + FTT,05996 + 05997,5997,Entrepreneurship & Small Business Management,Wages - No NAICS Code,3,,,1,,
50,1,FTF + FTT,6011,6011,Communications,"Agriculture, Forestry, Fishing, & Hunting",5,"$14,072","$31,686",2,,
50,1,FTF + FTT,6011,6011,Communications,Utilities,6,"$63,067","$66,603",4,,
50,1,FTF + FTT,6011,6011,Communications,Construction,23,"$43,469","$42,562",13,"$58,424","$61,067"
50,1,FTF + FTT,6011,6011,Communications,Manufacturing,65,"$54,411","$65,735",32,"$66,423","$81,792"
50,1,FTF + FTT,6011,6011,Communications,Wholesale Trade,101,"$48,899","$54,653",36,"$73,102","$78,722"
50,1,FTF + FTT,6011,6011,Communications,Retail Trade,133,"$40,802","$42,615",50,"$41,434","$48,183"
50,1,FTF + FTT,6011,6011,Communications,Transportation & Warehousing,24,"$37,196","$44,054",12,"$38,332","$44,191"
50,1,FTF + FTT,6011,6011,Communications,Information,148,"$52,363","$55,080",55,"$60,117","$67,208"
50,1,FTF + FTT,6011,6011,Communications,Finance & Insurance,110,"$55,826","$56,927",52,"$64,617","$67,451"
50,1,FTF + FTT,6011,6011,Communications,Real Estate & Rental & Leasing,47,"$47,376","$49,153",27,"$56,060","$69,283"
50,1,FTF + FTT,6011,6011,Communications,"Professional, Scientific, & Technical Skills",218,"$51,913","$52,491",96,"$61,354","$72,466"
50,1,FTF + FTT,6011,6011,Communications,Management of Companies & Enterprises,7,"$61,337","$58,858",2,,
50,1,FTF + FTT,6011,6011,Communications,Admin & Support & Waste Mgmt & Remediation,108,"$43,685","$44,828",36,"$52,341","$57,562"
50,1,FTF + FTT,6011,6011,Communications,Educational Services,96,"$40,451","$39,578",46,"$54,453","$51,655"
50,1,FTF + FTT,6011,6011,Communications,Health Care & Social Assistance,67,"$39,171","$38,499",39,"$50,663","$58,252"
50,1,FTF + FTT,6011,6011,Communications,"Arts, Entertainment, & Recreation",104,"$40,778","$43,179",37,"$53,565","$49,051"
50,1,FTF + FTT,6011,6011,Communications,Accommodation & Food Services,135,"$34,722","$36,587",38,"$32,550","$41,712"
50,1,FTF + FTT,6011,6011,Communications,Other Services,44,"$41,914","$38,619",23,"$58,281","$59,856"
50,1,FTF + FTT,6011,6011,Communications,Non-Classified,2,,,,,
50,1,FTF + FTT,6011,6011,Communications,Government,25,"$55,721","$62,185",19,"$76,574","$82,820"
50,1,FTF + FTT,6011,6011,Communications,Wages - No NAICS Code,16,"$46,672","$55,950",13,"$41,001","$54,257"
50,1,FTF + FTT,06021 + 06022,6022,Journalism,"Agriculture, Forestry, Fishing, & Hunting",2,,,1,,
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Utilities,4,,,2,,
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Construction,14,"$64,120","$67,239",4,,
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Manufacturing,28,"$51,000","$58,871",12,"$72,641","$80,797"
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Wholesale Trade,41,"$52,845","$57,797",23,"$69,496","$84,214"
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Retail Trade,63,"$35,718","$38,509",26,"$36,731","$44,921"
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Transportation & Warehousing,9,"$49,760","$42,632",4,,
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Information,184,"$51,403","$54,836",84,"$63,223","$76,367"
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Finance & Insurance,64,"$51,844","$52,058",23,"$68,844","$67,649"
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Real Estate & Rental & Leasing,29,"$46,665","$42,889",12,"$75,499","$73,819"
50,1,FTF + FTT,06021 + 06022,6022,Journalism,"Professional, Scientific, & Technical Skills",104,"$45,874","$48,067",45,"$57,167","$65,011"
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Management of Companies & Enterprises,2,,,1,,
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Admin & Support & Waste Mgmt & Remediation,61,"$45,110","$49,438",32,"$49,698","$48,474"
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Educational Services,52,"$22,825","$29,808",35,"$52,347","$44,936"
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Health Care & Social Assistance,35,"$39,886","$38,232",26,"$50,336","$50,333"
50,1,FTF + FTT,06021 + 06022,6022,Journalism,"Arts, Entertainment, & Recreation",38,"$33,161","$35,740",13,"$17,134","$35,760"
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Accommodation & Food Services,55,"$26,843","$33,892",20,"$37,591","$37,373"
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Other Services,13,"$36,287","$35,147",13,"$54,389","$52,223"
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Non-Classified,2,,,,,
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Government,21,"$53,896","$52,102",17,"$54,719","$66,050"
50,1,FTF + FTT,06021 + 06022,6022,Journalism,Wages - No NAICS Code,5,"$34,865","$37,235",4,,
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,"Agriculture, Forestry, Fishing, & Hunting",5,"$20,121","$22,190",1,,
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Utilities,6,"$48,006","$45,110",5,"$93,321","$91,585"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Construction,28,"$53,326","$51,563",15,"$49,480","$55,198"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Manufacturing,69,"$46,281","$50,957",41,"$61,839","$67,739"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Wholesale Trade,58,"$51,353","$53,973",46,"$68,691","$73,778"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Retail Trade,128,"$35,622","$39,276",56,"$48,378","$47,059"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Transportation & Warehousing,22,"$30,467","$37,374",19,"$39,196","$46,219"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Information,434,"$50,323","$52,699",267,"$68,829","$72,029"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Finance & Insurance,82,"$47,257","$51,016",54,"$57,223","$63,783"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Real Estate & Rental & Leasing,48,"$41,574","$41,039",27,"$56,335","$53,923"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,"Professional, Scientific, & Technical Skills",198,"$46,477","$47,932",113,"$53,839","$63,681"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Management of Companies & Enterprises,8,"$51,017","$46,340",2,,
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Admin & Support & Waste Mgmt & Remediation,94,"$34,071","$35,982",58,"$37,219","$45,547"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Educational Services,104,"$29,758","$34,060",73,"$41,360","$43,485"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Health Care & Social Assistance,53,"$42,531","$45,098",32,"$46,492","$51,814"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,"Arts, Entertainment, & Recreation",129,"$31,887","$37,401",56,"$47,743","$63,498"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Accommodation & Food Services,92,"$26,835","$31,395",38,"$31,963","$40,093"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Other Services,34,"$39,598","$37,790",18,"$49,044","$43,751"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Non-Classified,3,,,2,,
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Government,46,"$46,260","$48,861",35,"$73,279","$73,494"
50,1,FTF + FTT,6031,6031,Radio/Television/Broadcast,Wages - No NAICS Code,9,"$48,852","$43,469",6,"$89,152","$90,684"
50,1,FTF + FTT,6041,6041,Advertising,"Agriculture, Forestry, Fishing, & Hunting",5,"$36,895","$32,736",5,"$23,647","$21,557"
50,1,FTF + FTT,6041,6041,Advertising,Utilities,4,,,4,,
50,1,FTF + FTT,6041,6041,Advertising,Construction,52,"$57,838","$72,199",29,"$55,747","$59,723"
50,1,FTF + FTT,6041,6041,Advertising,Manufacturing,102,"$59,320","$64,074",71,"$77,559","$79,607"
50,1,FTF + FTT,6041,6041,Advertising,Wholesale Trade,190,"$58,363","$64,729",114,"$75,577","$88,100"
50,1,FTF + FTT,6041,6041,Advertising,Retail Trade,183,"$47,630","$49,661",81,"$58,306","$64,023"
50,1,FTF + FTT,6041,6041,Advertising,Transportation & Warehousing,30,"$44,811","$54,924",13,"$65,453","$66,753"
50,1,FTF + FTT,6041,6041,Advertising,Information,174,"$61,901","$65,880",94,"$86,486","$97,102"
50,1,FTF + FTT,6041,6041,Advertising,Finance & Insurance,179,"$62,089","$67,560",124,"$72,665","$80,549"
50,1,FTF + FTT,6041,6041,Advertising,Real Estate & Rental & Leasing,60,"$57,648","$57,691",36,"$58,779","$65,247"
50,1,FTF + FTT,6041,6041,Advertising,"Professional, Scientific, & Technical Skills",483,"$59,662","$62,722",227,"$79,123","$82,774"
50,1,FTF + FTT,6041,6041,Advertising,Management of Companies & Enterprises,15,"$54,094","$55,043",11,"$62,331","$75,083"
50,1,FTF + FTT,6041,6041,Advertising,Admin & Support & Waste Mgmt & Remediation,143,"$47,126","$51,134",77,"$53,209","$64,934"
50,1,FTF + FTT,6041,6041,Advertising,Educational Services,93,"$31,849","$37,590",62,"$51,849","$51,832"
50,1,FTF + FTT,6041,6041,Advertising,Health Care & Social Assistance,83,"$36,786","$49,383",51,"$55,885","$67,160"
50,1,FTF + FTT,6041,6041,Advertising,"Arts, Entertainment, & Recreation",69,"$41,259","$42,353",37,"$34,329","$44,491"
50,1,FTF + FTT,6041,6041,Advertising,Accommodation & Food Services,116,"$34,131","$35,473",44,"$42,793","$45,904"
50,1,FTF + FTT,6041,6041,Advertising,Other Services,36,"$35,263","$40,656",15,"$50,796","$44,418"
50,1,FTF + FTT,6041,6041,Advertising,Non-Classified,6,"$12,657","$15,512",1,,
50,1,FTF + FTT,6041,6041,Advertising,Government,46,"$55,420","$63,063",36,"$70,140","$84,023"
50,1,FTF + FTT,6041,6041,Advertising,Wages - No NAICS Code,11,"$79,211","$77,297",12,"$97,048","$92,319"
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,"Agriculture, Forestry, Fishing, & Hunting",1,,,1,,
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Utilities,6,"$89,874","$99,032",5,"$128,004","$123,650"
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Construction,3,,,6,"$93,134","$92,877"
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Manufacturing,98,"$89,138","$86,999",70,"$99,525","$97,154"
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Wholesale Trade,52,"$70,943","$68,848",21,"$81,221","$82,471"
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Retail Trade,28,"$59,142","$60,385",15,"$59,033","$77,259"
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Transportation & Warehousing,6,"$60,830","$64,103",8,"$89,250","$77,608"
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Information,63,"$95,751","$99,928",44,"$109,489","$131,167"
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Finance & Insurance,42,"$94,234","$88,655",29,"$96,950","$101,621"
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Real Estate & Rental & Leasing,5,"$61,484","$61,615",1,,
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,"Professional, Scientific, & Technical Skills",175,"$85,685","$86,368",106,"$107,099","$105,631"
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Management of Companies & Enterprises,3,,,2,,
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Admin & Support & Waste Mgmt & Remediation,40,"$74,061","$72,260",37,"$99,949","$89,521"
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Educational Services,20,"$63,896","$61,379",18,"$69,750","$64,595"
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Health Care & Social Assistance,19,"$50,547","$56,537",12,"$75,125","$71,732"
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,"Arts, Entertainment, & Recreation",6,"$85,363","$72,822",3,,
50,1,FTF + FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Accommodation & Food Services,3,,,2,,
